regime,type_idx,type_label,depth,xi_bin,mu,alpha,beta,branching_ratio,n_events,log_lik,converged,fallback
R2,3,buy_cancel,2,5,0.002698770314681909,0.981336211151279,4222.381569985648,0.00023241296289444884,3390,29327.122495650503,True,False
R2,3,buy_cancel,3,0,0.02518350247241183,0.33942220180047294,25.60746738860464,0.013254813396795198,892,-2656.8053307396603,True,False
R2,3,buy_cancel,3,1,0.006639992841835428,0.3416821448907478,2142.671845382821,0.00015946545693734125,236,-562.3577644140586,True,False
R2,3,buy_cancel,3,2,0.0026100881652058386,0.5788221461104034,1813.0990222483342,0.00031924464080987407,145,14.37464609684136,True,False
R2,3,buy_cancel,3,3,0.001452207825411391,0.7623830473713075,2299.3582614763313,0.00033156340190406433,143,407.9257893414903,True,False
R2,3,buy_cancel,3,4,0.0011540339298556064,0.8846042437096548,1767.50015022073,0.0005004832636643246,234,1113.8517546051962,False,False
R2,3,buy_cancel,3,5,0.001,0.9915265440422611,2588.422770301308,0.00038306205439803077,1543,13692.442482076945,True,False
R2,3,buy_cancel,4,0,0.021679281616201897,0.2835346361272538,3936.761983778202,7.202229580949647e-05,708,-1441.5880758185422,True,False
R2,3,buy_cancel,4,1,0.008082436931233065,0.42519692987212226,5689.141810563247,7.473832504625616e-05,329,-288.11312094883846,True,False
R2,3,buy_cancel,4,2,0.005302739536055799,0.6170319861935266,8054.383722630217,7.660821826254268e-05,324,585.59923034468,True,False
R2,3,buy_cancel,4,3,0.004355790042891618,0.7207501841197167,5874.592432516752,0.00012268939375781308,365,1174.0161559749918,True,False
R2,3,buy_cancel,4,4,0.0012415905691748725,0.854005612824283,2537.6945629962534,0.0003365281327694376,199,919.2369834699173,True,False
R2,3,buy_cancel,4,5,0.001,0.986771363764904,3737.283819776311,0.0002640343659593843,832,7268.627100567856,True,False
R2,3,buy_cancel,5,0,0.026155678723570105,0.3084815397576114,2654.292819201615,0.00011621985996646729,885,-1551.4974951431695,True,False
R2,3,buy_cancel,5,1,0.010985926867141395,0.3937450753247489,4011.204756860861,9.816130045500117e-05,424,-519.1588116564444,True,False
R2,3,buy_cancel,5,2,0.006829108281910907,0.5817139947097107,3916.2339727710305,0.00014853913191966524,382,379.02744837088085,True,False
R2,3,buy_cancel,5,3,0.004881295300447316,0.7200729732984417,3878.5052742870107,0.0001856573402316214,408,1201.021940354496,True,False
R2,3,buy_cancel,5,4,0.0024509888776618194,0.8352028015174501,2448.2721951406297,0.00034113968339597784,348,1518.4002084153005,True,False
R2,3,buy_cancel,5,5,0.0011367523913240394,0.9510986504503949,2875.841009914872,0.0003307201779136422,544,4053.4386290131924,True,False
R2,3,buy_cancel,6,0,0.01667757400753742,0.251023076070253,1173.2440758292646,0.00021395639768547435,521,-1501.7978559372636,True,False
R2,3,buy_cancel,6,1,0.003248183791483038,0.35037170101391396,11025.284065727725,3.177892732061663e-05,117,-236.4573940637881,True,False
R2,3,buy_cancel,6,2,0.001966010611385249,0.5659583012669416,15529.434861009655,3.6444230349161944e-05,106,107.76927230647743,True,False
R2,3,buy_cancel,6,3,0.001,0.7646336356243448,2705.609743734595,0.0002826104678973063,98,291.90804667543154,True,False
R2,3,buy_cancel,6,4,0.001,0.8689046802755617,13843.888585774597,6.276449531444596e-05,145,931.6825995450511,True,False
R2,3,buy_cancel,6,5,0.001,0.986687061552509,5398.515773761801,0.0001827700617914402,897,7981.999921824895,True,False
R2,3,buy_cancel,7,0,0.005075272290432613,0.5501909462904935,1.5249509863416837,0.36079254429703783,264,-953.8193419249739,True,False
R2,3,buy_cancel,7,1,0.00188098692869703,0.435757305965073,5180.51669070367,8.4114641836215e-05,78,-124.98259705950292,True,False
R2,3,buy_cancel,7,2,0.00132507865934824,0.5810063350158803,5079.188970425029,0.00011438958825886358,74,33.24166305679789,True,False
R2,3,buy_cancel,7,3,0.001,0.7655568869478302,14318.08142984044,5.346783999651841e-05,64,266.22863788820257,True,False
R2,3,buy_cancel,7,4,0.001,0.882914669332588,12796.138439290098,6.899852432212121e-05,94,604.8551713171913,True,False
R2,3,buy_cancel,7,5,0.001,0.9868134107511218,5287.024163559108,0.0001866481748944421,606,5379.764460400069,True,False
R2,3,buy_cancel,8,0,0.01516083251042194,0.20283427459232112,4709.045799803231,4.307332806166307e-05,445,-1400.0887058137916,True,False
R2,3,buy_cancel,8,1,0.00372077570110266,0.41568162636829387,7828.70745511686,5.3097095370015836e-05,149,-196.6934653279393,True,False
R2,3,buy_cancel,8,2,0.0029538720224341923,0.5707028994696395,5342.020600100045,0.00010683277774311679,161,104.6004389958214,True,False
R2,3,buy_cancel,8,3,0.0012857929033751245,0.7161790387946291,2632.2432505618717,0.00027207935233256096,106,240.24739807855863,True,False
R2,3,buy_cancel,8,4,0.001,0.8577821153951032,7387.192227293135,0.0001161174758964432,120,682.5034021027813,True,False
R2,3,buy_cancel,8,5,0.001,0.9783916350396599,5138.146660716828,0.0001904172262189113,556,4802.839960095301,True,False
R2,3,buy_cancel,9,0,0.005084988541855966,0.283204702468805,11944.693420257634,2.3709666921086756e-05,166,-458.8859949873762,True,False
R2,3,buy_cancel,9,1,0.0018805388968239148,0.47612887059205694,11484.80523187729,4.145728734436967e-05,84,-51.383409075372604,True,False
R2,3,buy_cancel,9,2,0.0015814527100157427,0.6224201020030659,3870.2104470237996,0.00016082332227739923,98,94.80641918345415,True,False
R2,3,buy_cancel,9,3,0.001,0.7837371859778206,12137.852733829563,6.456967333220783e-05,74,320.5767824899499,True,False
R2,3,buy_cancel,9,4,0.001,0.874974878474892,10329.43625332853,8.470693433951369e-05,120,729.0559392572798,True,False
R2,3,buy_cancel,9,5,0.001,0.9776730554673904,6787.286740237744,0.00014404475497865066,314,2682.393757285049,True,False
R2,3,buy_cancel,10,0,0.027001098621223678,0.3191798881761359,8263.085898003497,3.8627202006124035e-05,928,-1170.6994739291483,True,False
R2,3,buy_cancel,10,1,0.014959718821387498,0.419477062661194,10858.783127517512,3.8630209088363385e-05,603,-170.02375149207512,True,False
R2,3,buy_cancel,10,2,0.012614427186053667,0.5783089436907178,10055.947048713866,5.750914766050625e-05,700,1238.289461672236,True,False
R2,3,buy_cancel,10,3,0.008899995987641254,0.7447496886421608,11035.59156199197,6.748615916587351e-05,816,3502.5144842180935,True,False
R2,3,buy_cancel,10,4,0.0071317483190821915,0.8747162165116544,10603.264017781565,8.249499541318261e-05,1332,8713.032282352058,True,False
R2,3,buy_cancel,10,5,0.0063702554245625214,0.9810685890373578,5240.783991678736,0.00018719882189288637,7884,69269.63892192548,True,False
